"PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1448292_at","Uqcr11","66594","ubiquinol-cytochrome c reductase, complex III subunit XI",-1.19296386816972,7.41317733937637,-6.49751972842601,6.55496346002599e-06,0.000981682739958129,4.0944291892938
"1448330_at","Gstm1","14862","glutathione S-transferase, mu 1",-1.28103631446591,4.9211628245798,-4.80347918877443,0.000182916947630013,0.00629628658464807,0.870820743107245
"1448339_at","Tmem30a","69981","transmembrane protein 30A",1.11130300271917,4.72063315197961,3.85053034151159,0.00136063848008436,0.0188182889605404,-1.07310621426931
"1448400_a_at","Smarcd2","83796","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2",-1.06918740271537,6.5465804170961,-3.88377747843408,0.00126752841696923,0.0180598853667165,-1.00473395164306
"1448498_at","Rps6ka4","56613","ribosomal protein S6 kinase, polypeptide 4",-1.1857236651332,4.55031237582043,-4.53058122845218,0.00032269959822118,0.0085239797171409,0.319699293128563
"1448527_at","Pdcd10","56426","programmed cell death 10",1.347611820204,3.09700628871438,3.82137428625892,0.00144793785824552,0.0194543004635766,-1.13306017063272
"1448540_a_at","0610012G03Rik","106264","RIKEN cDNA 0610012G03 gene",-2.06244276314732,4.20445136766474,-4.47459615900012,0.000362859003758274,0.00910204857986109,0.205896063451883
"1448557_at","Fam13c","71721","family with sequence similarity 13, member C",1.02746155322038,3.33552331260873,3.12394368030811,0.00639755643788283,0.0447590505349362,-2.5548192434054
"1448563_at","Phb","18673","prohibitin",-1.26780922424925,4.32697051641397,-5.15106098676618,8.97500496061715e-05,0.00447287361759744,1.5622824875019
"1448563_at","1700071K01Rik","237880","RIKEN cDNA 1700071K01 gene",-1.26780922424925,4.32697051641397,-5.15106098676618,8.97500496061715e-05,0.00447287361759744,1.5622824875019
"1448629_at","Hps4","192232","HPS4, biogenesis of lysosomal organelles complex 3 subunit 2",-1.1075879565212,5.48007923631737,-4.8191200378943,0.000177099983348091,0.00624153305799674,0.902205454094691
"1448664_a_at","Speg","11790","SPEG complex locus",-1.12581323369751,3.08393933357246,-3.20877181185169,0.00534515331955701,0.0405367258452196,-2.38422181616187
"1448707_at","Taf13","99730","TATA-box binding protein associated factor 13",1.46943636035247,5.18244446085751,3.23324344371314,0.00507460759901676,0.0392326669993904,-2.33483202697253
"1448729_a_at","Sept4","18952","septin 4",-1.98580950993043,4.30509098297436,-3.4159373700447,0.00344003215826938,0.0319254173966378,-1.96404468476962
"1448793_a_at","Sdc4","20971","syndecan 4",-1.20643490243467,5.0011894683918,-3.94169307839528,0.00112038140426386,0.0168325030895579,-0.885632340615969
"1448795_a_at","Tbrg4","21379","transforming growth factor beta regulated gene 4",1.08338526315336,4.84902398371033,5.24485317258746,7.42353194388181e-05,0.00404680066072741,1.74654718007386
"1448801_a_at","Timm44","21856","translocase of inner mitochondrial membrane 44",-1.46149111921515,6.28523366046387,-5.5363319926378,4.14399395765477e-05,0.00302458088019022,2.3122211607502
"1448868_at","Scand1","19018","SCAN domain-containing 1",-1.53874541291606,3.44139928030246,-4.80532609121393,0.000182220003743317,0.00629628658464807,0.874527940064815
"1449024_a_at","Hexa","15211","hexosaminidase A",-1.50707577710935,4.8506069830202,-6.27852215860474,9.86917210759563e-06,0.0012269224621234,3.7002101132016
"1449041_a_at","Trip6","22051","thyroid hormone receptor interactor 6",-1.11080118071994,2.97214859153428,-4.18754025623073,0.000664594622006004,0.0128174732647123,-0.380650563328763
"1449066_a_at","Arhgef7","54126","Rho guanine nucleotide exchange factor (GEF7)",-1.35584367729782,4.77463756770837,-5.20840017288417,7.99082680656582e-05,0.00419122238562313,1.67505605012082
"1449271_a_at","Hebp2","56016","heme binding protein 2",1.38159861540008,6.22984708085049,3.61528053078756,0.0022480976605864,0.024835934946304,-1.55637850015871
"1449365_at","S1pr5","94226","sphingosine-1-phosphate receptor 5",-1.61073788683316,3.58449157119866,-5.42886891393829,5.13137997859216e-05,0.00331721723987503,2.10493201726176
"1449372_at","Dnajc3","100037258","DnaJ heat shock protein family (Hsp40) member C3",-1.15427655908229,2.77865774771953,-4.30386115438605,0.000519699463452569,0.0112847601344317,-0.142433590920866
"1449381_a_at","Pacsin1","23969","protein kinase C and casein kinase substrate in neurons 1",-1.25142771747957,2.67225602649847,-3.64622434052346,0.00210435849663717,0.023988397878245,-1.49290287067836
"1449401_at","C1qc","12262","complement component 1, q subcomponent, C chain",-2.23696590749419,2.80014133025369,-6.67952400722464,4.68863153227734e-06,0.000831543767198038,4.41656941475458
"1449412_at","Mien1","103742","migration and invasion enhancer 1",-1.16961281513189,6.48262516036452,-5.46333650143446,4.79066785840367e-05,0.00323020701635267,2.17158212043533
"1449491_at","Card10","105844","caspase recruitment domain family, member 10",-1.00626097939047,5.26320969441956,-6.90668671534523,3.10580677102713e-06,0.000660239085481101,4.81160018666634
"1449556_at","H2-T23","15040","histocompatibility 2, T region locus 23",-1.14689574164537,4.48552223908618,-3.78492473721143,0.00156503675511276,0.0203340427163606,-1.20799919140495
"1449556_at","H2-T-ps","667803","histocompatibility 2, T region locus, pseudogene",-1.14689574164537,4.48552223908618,-3.78492473721143,0.00156503675511276,0.0203340427163606,-1.20799919140495
"1449678_at","Tnpo3","320938","transportin 3",1.12571670562944,3.30057175939632,6.39261762719723,7.96783640979703e-06,0.00106047215651804,3.90648972421512
"1449678_at","Irf5","27056","interferon regulatory factor 5",1.12571670562944,3.30057175939632,6.39261762719723,7.96783640979703e-06,0.00106047215651804,3.90648972421512
"1449679_s_at","Stx5a","56389","syntaxin 5A",-1.13412721662802,7.30078004668921,-4.24102778957574,0.000593469077597705,0.0120537085724647,-0.271035145636914
"1449773_s_at","Gadd45b","17873","growth arrest and DNA-damage-inducible 45 beta",-1.58330624399844,5.96792359123981,-3.49326656533135,0.00291697708923045,0.0287504906998288,-1.80620441380574
"1450054_at","Add1","11518","adducin 1 (alpha)",-1.0794001961387,5.8904262419582,-4.58409093376221,0.00028854949160253,0.00806014913209734,0.428253086821863
"1450150_a_at","Rpl13","270106","ribosomal protein L13",-1.10828176272604,3.93723288685005,-3.14483184163537,0.00612090563764035,0.0436882053492904,-2.51290311893438
"1450150_a_at","Rpl13-ps6","100040416","ribosomal protein L13, pseudogene 6",-1.10828176272604,3.93723288685005,-3.14483184163537,0.00612090563764035,0.0436882053492904,-2.51290311893438
"1450193_at","Hcn1","15165","hyperpolarization activated cyclic nucleotide gated potassium channel 1",1.26214071075929,4.82247677858504,6.93818801152767,2.9350205896469e-06,0.000660239085481101,4.86576176298825
"1450618_a_at","Sprr2a1","20755","small proline-rich protein 2A1",1.51850774165325,4.61509616547121,6.45282055167337,7.12215209043923e-06,0.000995324200096453,4.01454950208041
"1450618_a_at","Sprr2a2","100303744","small proline-rich protein 2A2",1.51850774165325,4.61509616547121,6.45282055167337,7.12215209043923e-06,0.000995324200096453,4.01454950208041
"1450634_at","Atp6v1a","11964","ATPase, H+ transporting, lysosomal V1 subunit A",1.53774927689186,4.90971012997791,4.3899847129631,0.000433445050650632,0.0102585017950012,0.0334961069047699
"1450637_a_at","Aebp1","11568","AE binding protein 1",-3.36456217270165,4.38045651788983,-4.72673933846099,0.000214423186938379,0.00671958314081407,0.71650046341419
"1450662_at","Tesk1","21754","testis specific protein kinase 1",-1.42745418729564,4.0580805571072,-5.01795555261922,0.000117697384020604,0.00499447487135025,1.2990297244262
"1450688_at","Rgl2","19732","ral guanine nucleotide dissociation stimulator-like 2",-1.57249928764738,3.76337709463159,-6.01081492238869,1.64197693690489e-05,0.0018034645715733,3.20864989129588
"1450693_at","Rgs17","56533","regulator of G-protein signaling 17",1.13490822903714,4.82253112832253,4.02541360200854,0.000937540851671207,0.0152922983694452,-0.713515242914363
"1450769_s_at","Stard5","170460","StAR-related lipid transfer (START) domain containing 5",-1.44749327895955,3.08406072620588,-6.41020652940756,7.71048039489607e-06,0.00105094776755975,3.93811668009923
"1450792_at","Tyrobp","22177","TYRO protein tyrosine kinase binding protein",-2.592180750764,4.89439965604605,-8.41396645990163,2.40442975065227e-07,0.000233322937137303,7.23633014632995
"1450845_a_at","Bzw1","66882","basic leucine zipper and W2 domains 1",1.00597512681408,3.41494252358123,3.1512290309859,0.00603855503505145,0.0432856135251629,-2.50005351491908
"1450961_a_at","Tceal3","594844","transcription elongation factor A (SII)-like 3",1.36990847266097,3.36282791541871,3.44994375303006,0.00319941876675177,0.0304928597373739,-1.89468751404649
"1450961_a_at","Tceal6","66104","transcription elongation factor A (SII)-like 6",1.36990847266097,3.36282791541871,3.44994375303006,0.00319941876675177,0.0304928597373739,-1.89468751404649
"1450961_a_at","Tceal5","331532","transcription elongation factor A (SII)-like 5",1.36990847266097,3.36282791541871,3.44994375303006,0.00319941876675177,0.0304928597373739,-1.89468751404649
"1451046_at","Zfpm1","22761","zinc finger protein, multitype 1",-1.28155496869961,2.9776154564402,-5.64139697722335,3.36737508973084e-05,0.00264549405486979,2.51340278950879
"1451083_s_at","Aars","234734","alanyl-tRNA synthetase",-1.39214550821258,6.13048212687337,-6.08776830028728,1.41704542797907e-05,0.00165268401306466,3.35102605675527
"1451101_a_at","Rps28","54127","ribosomal protein S28",-1.00129289296623,9.99638094902854,-3.058059442142,0.00735300435140504,0.0482151984586512,-2.68660096501052
"1451132_at","Pbxip1","229534","pre B cell leukemia transcription factor interacting protein 1",-1.77498338535721,4.85446492240645,-7.62336989505513,8.86582676800958e-07,0.000314957128276225,6.00665105353217
"1451136_a_at","Eif2b2","217715","eukaryotic translation initiation factor 2B, subunit 2 beta",1.38551317604479,4.67370021118097,6.80368187022803,3.74027000512502e-06,0.000742345167859287,4.63344742170003
"1451152_a_at","Atp1b1","11931","ATPase, Na+/K+ transporting, beta 1 polypeptide",1.93729724761352,7.80224518170511,3.58565606058081,0.00239489150694695,0.0257297318310455,-1.61710814930296
"1451222_at","Btf3l4","70533","basic transcription factor 3-like 4",1.56855995497136,4.20626300435889,5.45970209238851,4.82546615189253e-05,0.00323020701635267,2.16456152171392
"1451229_at","Hdac11","232232","histone deacetylase 11",-1.64357482653772,5.52469954789292,-5.91132626939559,1.98883712008762e-05,0.00196954348622905,3.02331116802094
"1451233_at","Traf2","22030","TNF receptor-associated factor 2",-1.20973947647716,2.03999307815079,-5.15596757085326,8.8861101105478e-05,0.00444816653454103,1.57194781673998
"1451357_at","Mpnd","68047","MPN domain containing",-1.05004356065634,5.97673908716683,-4.01683899388056,0.000954792918950014,0.0153803553955808,-0.73113860026037
"1451390_s_at","Zfand2b","68818","zinc finger, AN1 type domain 2B",-1.03722764794555,3.45934215068833,-3.94426119584547,0.00111427052701882,0.0167852762612036,-0.880351468194501
"1451431_a_at","Dbndd2","52840","dysbindin (dystrobrevin binding protein 1) domain containing 2",-1.65897421154469,5.3950010988566,-5.07847768104068,0.000104022248185871,0.00467516679530114,1.41897762344758
"1451495_at","Wac","225131","WW domain containing adaptor with coiled-coil",1.5524134650592,4.73656035591116,3.50638901741019,0.00283642751929417,0.0283579348765734,-1.77937753109078
"1451500_at","Ushbp1","234395","USH1 protein network component harmonin binding protein 1",-1.2534262839565,2.54814517731681,-6.35631448358718,8.52763640619801e-06,0.00110928007889622,3.84106593833184
"1451526_at","Arhgap12","75415","Rho GTPase activating protein 12",1.32088840759843,3.8232735027127,3.16772209325911,0.00583123227096956,0.0423963564790994,-2.46689881876043
"1451537_at","Chil1","12654","chitinase-like 1",-2.2894084960855,3.43110841200732,-8.011672522661,4.62436587210965e-07,0.000281643258835834,6.62201263636337
"1451640_a_at","Rsrc2","208606","arginine/serine-rich coiled-coil 2",-1.03592339113951,3.13403738091935,-3.13804403738283,0.0062094914978473,0.043987462313805,-2.52653101177156
"1451655_at","Slfn8","276950","schlafen 8",-1.05808108607161,2.24481712088707,-4.73392462064293,0.000211250985584107,0.00669434845914006,0.730972848114559
"1451689_a_at","Sox10","20665","SRY (sex determining region Y)-box 10",-1.36426355921041,6.85947680979063,-5.54021433732851,4.11223402966516e-05,0.00302088984270143,2.31968150285137
"1451703_s_at","Aprt","11821","adenine phosphoribosyl transferase",-1.08457162308705,5.23653555245593,-3.92557091874016,0.00115952354046469,0.0171249214272547,-0.91878570475895
"1451902_at","Zfp758","224598","zinc finger protein 758",1.08787340119153,2.70299381607544,4.08412688442506,0.000827571887261727,0.014308925913616,-0.592883870429478
"1451980_at","Casd1","213819","CAS1 domain containing 1",1.25261861984266,3.1068638871047,3.37296969369089,0.00376989385142985,0.0333976579022912,-2.05154236214188
"1452005_at","Dlat","235339","dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)",1.7402667474765,4.57474783602854,5.36141881854178,5.87232947508598e-05,0.00367664019894894,1.97406167147659
"1452066_a_at","Ndfip2","76273","Nedd4 family interacting protein 2",1.24195739531712,4.02108342016129,5.89012741792216,2.07208890098383e-05,0.00198657133362967,2.98363623062534
"1452069_a_at","Thap7","69009","THAP domain containing 7",-1.29452471778556,6.60543254675677,-3.71836582758972,0.00180394820783638,0.021757000080227,-1.34478214165608
"1452116_s_at","Atf2","11909","activating transcription factor 2",1.03900343866726,4.1970346206217,3.92780957872021,0.00115400709900754,0.0170657285112056,-0.914182063438063
"1452143_at","Sptbn1","20742","spectrin beta, non-erythrocytic 1",1.47088628824835,7.64068655659517,3.3203911473157,0.00421645828660656,0.0354916611580208,-2.15838195916056
"1452147_at","Sec24c","218811","Sec24 related gene family, member C (S. cerevisiae)",-1.38803620355721,5.65106383757272,-4.73429397371144,0.000211089224364947,0.00669434845914006,0.731716661542781
"1452169_a_at","Dgkz","104418","diacylglycerol kinase zeta",-1.39868804250913,7.27828503438324,-3.38527717321546,0.00367232810054957,0.0329984494054942,-2.02649627718182
"1452183_a_at","Meg3","17263","maternally expressed 3",-1.00555979599756,6.32045233773944,-3.32887649945468,0.00414099853760837,0.0351253220230834,-2.14115793083775
"1452222_at","Utrn","22288","utrophin",1.49536846130359,4.4110391798176,3.93045511021432,0.00114752213427852,0.0170071097528429,-0.908741756499801
"1452250_a_at","Col6a2","12834","collagen, type VI, alpha 2",-1.63799370806008,6.24896117567674,-3.81290660740361,0.00147433141210567,0.01959942569348,-1.15047090845412
"1452287_at","Msi1","17690","musashi RNA-binding protein 1",-1.0160355941363,2.48384925355997,-4.20328894205104,0.000642798326169995,0.0125872718393582,-0.348363332545921
"1452303_at","Arhgef10","234094","Rho guanine nucleotide exchange factor (GEF) 10",-1.06179897285874,3.16419142815707,-5.20833840544801,7.9918250128849e-05,0.00419122238562313,1.67493477712458
"1452359_at","Rell1","100532","RELT-like 1",-1.25169182744601,3.26589573663752,-3.4182105342546,0.00342340219597993,0.0318494646736192,-1.95941135377899
"1452406_x_at","Erdr1","170942","erythroid differentiation regulator 1",-1.00526184316673,5.26758384759287,-3.04034622838306,0.00763287617302596,0.0492869452884947,-2.72191389889985
"1452622_a_at","Tradd","71609","TNFRSF1A-associated via death domain",-1.47908472986118,3.56650339805247,-6.07890297186901,1.44124305626931e-05,0.00166375333628314,3.33466768921963
"1452661_at","Tfrc","22042","transferrin receptor",1.19607813891539,3.76423171360659,3.66758395461446,0.00201053745538307,0.0233287794769758,-1.4490655066919
"1452673_at","Ranbp3","71810","RAN binding protein 3",-1.00611771523729,4.66633342169493,-4.85396613956358,0.000164811819485181,0.00613327669024952,0.972041364903247
"1452713_a_at","Snrnp40","66585","small nuclear ribonucleoprotein 40 (U5)",1.05946578803425,6.41858452339676,3.5127722855735,0.0027980497953147,0.0281872994963448,-1.76632387684629
"1452758_s_at","Eif4g2","13690","eukaryotic translation initiation factor 4, gamma 2",1.57886110791655,7.01115631720922,3.7038994572959,0.00186053289917077,0.022089833805117,-1.37449756290737
"1452767_at","Rrbp1","81910","ribosome binding protein 1",-1.27003135127668,4.37483676949738,-5.12914050930472,9.38345634664181e-05,0.00449005099550756,1.51906775146144
"1452997_at","2610005L07Rik","381598","cadherin 11 pseudogene",1.30873557793159,4.16976123242835,5.22940006699022,7.65878012770533e-05,0.0041456353868292,1.71626031285885
"1453569_s_at","Mark4","232944","MAP/microtubule affinity regulating kinase 4",-1.34426482658378,5.60535446400465,-5.583342065357,3.77586640244139e-05,0.00286315527862888,2.40242089431989
"1453729_a_at","Rpl37","67281","ribosomal protein L37",-1.89147287687399,4.35815831846497,-3.93649648487065,0.00113285030994094,0.016885290588092,-0.896318351465171
"1453729_a_at","Rpl37rt","100502825","ribosomal protein L37, retrotransposed",-1.89147287687399,4.35815831846497,-3.93649648487065,0.00113285030994094,0.016885290588092,-0.896318351465171
"1453752_at","Rpl17","319195","ribosomal protein L17",1.61859331748387,3.87557915687942,4.350362483432,0.000471157619839141,0.0107463833734682,-0.0473901831186003
"1453752_at","Gm10362","100040929","ribosomal protein L17 pseudogene",1.61859331748387,3.87557915687942,4.350362483432,0.000471157619839141,0.0107463833734682,-0.0473901831186003
"1453752_at","Rpl17-ps10","100042880","ribosomal protein L17, pseudogene 10",1.61859331748387,3.87557915687942,4.350362483432,0.000471157619839141,0.0107463833734682,-0.0473901831186003
"1453752_at","Rpl17-ps9","100043872","ribosomal protein L17, pseudogene 9",1.61859331748387,3.87557915687942,4.350362483432,0.000471157619839141,0.0107463833734682,-0.0473901831186003
"1453851_a_at","Gadd45g","23882","growth arrest and DNA-damage-inducible 45 gamma",-1.05402379436454,3.47028356529571,-5.34170727832574,6.10906390822364e-05,0.00367664019894894,1.93570719393145
"1454613_at","9430041P20Rik","109253","RIKEN cDNA 9430041P20 gene",1.2303791472451,3.84535641926987,3.60006976816291,0.00232231067979614,0.025234245133737,-1.58756543606981
"1454613_at","Dpysl3","22240","dihydropyrimidinase-like 3",1.2303791472451,3.84535641926987,3.60006976816291,0.00232231067979614,0.025234245133737,-1.58756543606981
"1454615_x_at","Srp14","20813","signal recognition particle 14",1.10353415373064,8.4256591620011,3.48207080209417,0.0029874976172646,0.0291107325961365,-1.82908341206076
"1454626_at","Cltc","67300","clathrin, heavy polypeptide (Hc)",1.43528517471271,4.63709731616149,4.09453149196605,0.000809489594285481,0.0142866704838559,-0.571515545616201
"1454652_at","Zranb2","53861","zinc finger, RAN-binding domain containing 2",2.23383146817924,4.57087254899368,3.3588653431788,0.00388486745228448,0.0337813262780126,-2.08022823562139
"1454714_x_at","Phgdh","236539","3-phosphoglycerate dehydrogenase",-2.11267015543475,6.42874072906334,-3.620940320883,0.00222109265526809,0.0246944239388008,-1.54477147346876
"1454738_x_at","Pex6","224824","peroxisomal biogenesis factor 6",-1.8380552538435,6.23083120192632,-5.5120595904935,4.34838204381193e-05,0.00309979840799992,2.26553384198972
"1454778_x_at","Rps28","54127","ribosomal protein S28",-1.01367043044455,8.57729117537585,-3.33918931146308,0.00405108507368731,0.0346409111403058,-2.12021476222142
"1454781_x_at","Commd9","76501","COMM domain containing 9",-1.60929763984775,4.8937183104907,-5.9673314125806,1.78514929886581e-05,0.00188742000168868,3.12781899830443
"1454803_a_at","Hdac11","232232","histone deacetylase 11",-1.10392363682958,6.15018518097597,-3.1240840264283,0.00639565727658018,0.0447590505349362,-2.55453782199418
"1454860_x_at","Dad1","13135","defender against cell death 1",-1.19307604550681,6.19291919046654,-4.41764673692562,0.000408949211470739,0.00992723961610738,0.0899098752019354
"1454870_x_at","Slc52a2","52710","solute carrier protein 52, member 2",-1.6109646610106,2.88060853036028,-4.3426504277545,0.000478877341401984,0.0108468937757021,-0.0631444830070231
"1455129_at","Mtdh","67154","metadherin",-1.0559507171769,4.17069153686544,-4.82298067211965,0.000175693552213186,0.0062326856743482,0.909948504385732
"1455384_x_at","D030056L22Rik","225995","RIKEN cDNA D030056L22 gene",1.29508175716161,4.19600682885149,3.59260869330058,0.00235960271881319,0.0254472693593267,-1.60285910131855
"1455422_x_at","Sept4","18952","septin 4",-1.87273463760517,4.78384506860362,-4.29829441625213,0.000525841355482436,0.0113311300087101,-0.153819147258144
"1455485_x_at","Rpl13a","22121","ribosomal protein L13A",-1.26737981406348,9.83510558534575,-4.82292714085586,0.000175712975279316,0.0062326856743482,0.909841149744746
"1455572_x_at","Rps18","20084","ribosomal protein S18",-1.23966722332457,8.75225694349064,-4.25683577079368,0.000573963799492318,0.0118735881511983,-0.238662889883642
"1455578_x_at","Rpl41","67945","ribosomal protein L41",-1.385842005886,6.78274444061942,-6.11385770634371,1.34824974282411e-05,0.00160555256216517,3.39909980789903
"1455626_at","Hoxa9","15405","homeobox A9",2.27093342673548,5.63404097241211,3.23301716539687,0.00507704627305821,0.0392326669993904,-2.33528904857651
"1455767_x_at","Rpl21","19933","ribosomal protein L21",-1.01211577494407,6.08228338454999,-3.03580110365373,0.00770635407223231,0.0495352179654342,-2.73096666242758
"1455767_x_at","Gm10045","100043348","predicted pseudogene 10045",-1.01211577494407,6.08228338454999,-3.03580110365373,0.00770635407223231,0.0495352179654342,-2.73096666242758
"1455800_x_at","Samm50","68653","SAMM50 sorting and assembly machinery component",-1.08137921080365,8.12228888108458,-4.56272340796186,0.000301720959180393,0.00825299374454499,0.384931729573371
"1455805_x_at","Ccdc22","54638","coiled-coil domain containing 22",-1.09534252542248,4.0676771144493,-4.28490315521733,0.000540919893521962,0.011583834035622,-0.181214587802351
"1455820_x_at","Scarb1","20778","scavenger receptor class B, member 1",-1.92582241080464,4.10279356197456,-5.3565477549864,5.92993692562086e-05,0.00367664019894894,1.96458816912798
"1455824_x_at","Stt3a","16430","STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)",-1.25309111606423,4.46473056716425,-5.71988037920703,2.88648957972678e-05,0.00249273714621749,2.66270716828594
"1455825_s_at","Fip1l1","66899","FIP1 like 1 (S. cerevisiae)",1.31300746439456,5.75487666381041,3.13855800194725,0.00620274002799786,0.0439671666270299,-2.52549935279984
"1455825_s_at","Lnx1","16924","ligand of numb-protein X 1",1.31300746439456,5.75487666381041,3.13855800194725,0.00620274002799786,0.0439671666270299,-2.52549935279984
"1455841_s_at","Grwd1","101612","glutamate-rich WD repeat containing 1",-1.57671734989255,4.8498322077594,-6.47988561210244,6.77289738489044e-06,0.000985498330493975,4.06295201439457
"1455871_s_at","Tax1bp3","76281","Tax1 (human T cell leukemia virus type I) binding protein 3",-1.6275698944095,4.34389552302395,-3.11191764472445,0.00656236555588526,0.0454623646869136,-2.57892304523208
"1455871_s_at","Rpl13","270106","ribosomal protein L13",-1.6275698944095,4.34389552302395,-3.11191764472445,0.00656236555588526,0.0454623646869136,-2.57892304523208
"1455893_at","Rspo2","239405","R-spondin 2",1.04747580258939,4.4089040815505,3.31433507047913,0.00427114525824306,0.0358146314705571,-2.17067044555713
"1455899_x_at","Socs3","12702","suppressor of cytokine signaling 3",-3.13784336928733,3.85617351058824,-7.73293401501893,7.36376618444404e-07,0.000314957128276225,6.18254222546802
"1455900_x_at","Tgm2","21817","transglutaminase 2, C polypeptide",-2.27794636998437,4.00095537363352,-4.83636710346969,0.000170904838077701,0.00622711270236821,0.936785629391252
"1455941_s_at","Map2k5","23938","mitogen-activated protein kinase kinase 5",-1.90608601252572,4.79811965045505,-3.64045022554249,0.00213046461863874,0.0241260723029631,-1.5047503966188
"1455950_x_at","Rpl35","66489","ribosomal protein L35",-1.07078385159867,8.25628840728296,-3.1214356545151,0.00643158851326076,0.0449139264509376,-2.55984783995224
"1455955_s_at","Snx17","266781","sorting nexin 17",1.24918304188297,7.79889414190927,3.62029986112171,0.00222413219187241,0.0246944239388008,-1.54608499036791
"1455956_x_at","Ccnd2","12444","cyclin D2",-2.63794222851447,3.26880772246023,-5.69390842492787,3.03722764292513e-05,0.00254312908937805,2.61339257038941
"1455978_a_at","Matn2","17181","matrilin 2",1.53334546289662,2.5404501247028,3.64247377675269,0.00212127901132688,0.0240721254663429,-1.50059855453989
"1455997_a_at","Uqcrb","67530","ubiquinol-cytochrome c reductase binding protein",1.3770987253742,10.6267529919243,5.11505418602342,9.65597289287884e-05,0.00454833924164407,1.49126814599004
"1456005_a_at","Bcl2l11","12125","BCL2-like 11 (apoptosis facilitator)",1.32594522851247,4.10802890780118,5.94286386084393,1.87133967094103e-05,0.00194224455939045,3.08221688808787
"1456011_x_at","Acaa1a","113868","acetyl-Coenzyme A acyltransferase 1A",-1.60903627259755,4.95814163570795,-4.89870726643358,0.000150304001809091,0.00576403109310593,1.0615306670235
"1456013_x_at","Slc35a4","67843","solute carrier family 35, member A4",-1.01130517651727,2.59200419110287,-5.50135225399602,4.44182500907914e-05,0.00311029757730023,2.24491382440221
"1456014_s_at","Trpt1","107328","tRNA phosphotransferase 1",-2.46818093960016,2.58470849164252,-6.52378522488875,6.24378245384727e-06,0.0009599881449458,4.14122673091439
"1456014_s_at","Fermt3","108101","fermitin family member 3",-2.46818093960016,2.58470849164252,-6.52378522488875,6.24378245384727e-06,0.0009599881449458,4.14122673091439
"1456015_x_at","Ndufv1","17995","NADH:ubiquinone oxidoreductase core subunit V1",-1.01238438160735,8.65561094320858,-4.25133549702937,0.000580675633748552,0.0118822720306112,-0.249925271386152
"1456032_x_at","Gm8203","666634","H2A histone family, member Z pseudogene",1.04783174563744,5.9649281108049,5.26437210342884,7.13697916176875e-05,0.00397737168754137,1.7847613168532
"1456032_x_at","H2afz","51788","H2A histone family, member Z",1.04783174563744,5.9649281108049,5.26437210342884,7.13697916176875e-05,0.00397737168754137,1.7847613168532
"1456037_x_at","Preb","50907","prolactin regulatory element binding",-1.62229457908992,7.02007070574834,-4.61599793787212,0.000269964388218663,0.00770241589560897,0.492875167309645
"1456055_x_at","Pold1","18971","polymerase (DNA directed), delta 1, catalytic subunit",-1.85862281333408,3.0123454189099,-7.4501684485661,1.19278961792755e-06,0.000385543684217555,5.7249405994512
"1456071_a_at","Cycs","13063","cytochrome c, somatic",1.4085562888344,9.05790166782224,4.33376026510641,0.000487936022083613,0.0109307331046177,-0.0813095900789653
"1456133_x_at","Itgb5","16419","integrin beta 5",-1.87084596962382,5.85190728729565,-7.94421172418521,5.17074784304258e-07,0.000292483351741704,6.51669960280902
"1456195_x_at","Itgb5","16419","integrin beta 5",-3.73827830471298,4.45528599707358,-8.14610031243639,3.70813835925309e-07,0.000262188557863939,6.82988814602371
"1456251_x_at","Tspo","12257","translocator protein",-1.47741105931431,3.69057563802823,-3.526417639162,0.00271773676221317,0.0277488772481206,-1.73841086480585
"1456292_a_at","Vim","22352","vimentin",-2.44165995921857,3.98340191931515,-3.07093890419914,0.00715584008974898,0.0476205653591202,-2.66089256141907
"1456310_a_at","Faap20","67513","Fanconi anemia core complex associated protein 20",-1.12462140281241,6.40446934852279,-4.44272724284991,0.000387958158529706,0.00954124053792731,0.141016728698745
"1456319_at",NA,NA,NA,-1.86703992434618,3.02092624274513,-3.89144622516959,0.0012469780497649,0.0179023638032873,-0.988962958590272
"1456380_x_at","Cnn3","71994","calponin 3, acidic",-1.13326708465501,4.59436424534272,-4.32279648750979,0.000499347840087419,0.011011933947191,-0.103717697475171
"1456381_x_at","Mcl1","17210","myeloid cell leukemia sequence 1",-1.15292017311747,5.89894091836071,-3.94054528554374,0.00112312350745172,0.0168429893337201,-0.887992586715527
"1456405_at","Dido1","23856","death inducer-obliterator 1",1.11769031981715,3.03435339729354,4.98708064293418,0.000125371725179004,0.00510190765089952,1.23768371995007
"1456465_at","Slc25a44","229517","solute carrier family 25, member 44",1.57373223062976,4.51850478138689,7.58333439026191,9.49180424734999e-07,0.000325396307425062,5.94193275449922
"1456469_x_at","Lasp1","16796","LIM and SH3 protein 1",1.21565423299741,5.07006206485027,6.99032093687723,2.67355470178293e-06,0.000660239085481101,4.95506513136912
"1456471_x_at","Phgdh","236539","3-phosphoglycerate dehydrogenase",-1.85894961933559,8.51869878360948,-3.87331089329295,0.00129612757306436,0.0183060765680853,-1.02625868803708
