"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0019693","ribose phosphate metabolic process","125/3241","450/23210",8.22210342129804e-15,4.65595292829686e-12,2.70267227293385e-12,"Atp1b1/App/Dlat/Atp6v1a/Sucla2/Cycs/Uqcrb/Ola1/Paics/Ppargc1a/Acot9/Papss1/Hif1a/Dnajc15/Hprt/Atp5g3/Dnm1l/Ran/Ndufv2/Acat1/Ppif/Cox5a/Sdhd/Far1/Pank3/Mpc1/Tdo2/Hmgcs1/Mtch2/Bdnf/Slc25a33/Atp5h/Foxk2/Gphn/Nudt4/Map2k1/Atp5pb/Cox7c/Pgk1/Acsl1/Cox5b/Pfkfb2/Nt5c2/Sdhc/Prps2/Aprt/Prps1l3/Enpp3/Nudt11/Nudt10/Gart/Bad/Atp5k/Efl1/Bpgm/Adcy3/Stat3/Ak1/Ins2/Sphk2/Acsl5/Pdk1/Pde2a/Acsm2/Nme7/Mbip/Uck2/Atp5l/Fxn/Dhodh/Abcd1/Nudt14/Uqcc3/Rhoa/Ak4/Adcy4/Shmt2/Trem2/G6pdx/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Acot6/Hmgcl/Cbfa2t3/Cyc1/Gpi1/Sult1b1/Aldoa/Ndufs8/Nudt9/Enpp1/Gapdh/Zbtb20/Tkt/Pfkm/Prpsap1/Acot7/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Gmpr/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Atp2b2/Ndufv1/Cox7a1/Aldoc/Pgd/Myh7/Tspo",125
"BP","GO:0051402","neuron apoptotic process","92/3241","293/23210",1.18405707985622e-14,6.14624295868698e-12,3.56775093798781e-12,"App/Npm1/Snx6/Bcl2l11/Ppargc1a/Retreg1/Cdc42/Hif1a/Hsph1/Fbxw7/Atf2/Nefl/Ctnnb1/Xiap/Nrp1/Hspd1/Nae1/Thrb/Jak2/Sod2/Bdnf/Fmr1/Mapk8/Casp2/Ube2m/Egln3/Cdk5/Map2k7/Star/Lancl1/Adora2a/Cx3cr1/Pdpk1/Cdk5r1/Foxo3/Map3k11/Tnf/Pak3/Ralbp1/Usp53/Braf/Trim2/Atf4/Rhoa/Egln2/Hrk/Htt/G6pdx/Sct/Coro1a/Hdac1/Psen1/Agrn/Grin1/Tnfrsf1a/Nqo2/Msh2/Pawr/Chl1/Srpk2/Nr3c1/Gpi1/Arrb2/Nes/Cln3/Ntrk2/Hipk2/Crlf1/Gapdh/Gsk3b/Fyn/Gsk3a/Mag/Ddit3/Nsmf/Lrp1/Park7/Stxbp1/Mcl1/Fis1/Grn/Gpx1/Smo/Erbb3/Ptprf/Prdx2/Agt/Aars/Apoe/Mt1/Tyrobp/Ctsz",92
"BP","GO:0009123","nucleoside monophosphate metabolic process","90/3241","285/23210",1.57280052921196e-14,7.53613422804715e-12,4.37455045979197e-12,"Atp1b1/App/Atp6v1a/Cycs/Uqcrb/Ola1/Paics/Ppargc1a/Hif1a/Dnajc15/Hprt/Atp5g3/Dnm1l/Ndufv2/Ppif/Cox5a/Sdhd/Mtch2/Bdnf/Slc25a33/Atp5h/Foxk2/Nudt4/Map2k1/Atp5pb/Cox7c/Pgk1/Cox5b/Pfkfb2/Nt5c2/Sdhc/Prps2/Aprt/Enpp3/Nudt11/Nudt10/Gart/Bad/Atp5k/Bpgm/Stat3/Ak1/Ins2/Sphk2/Pde2a/Uck2/Atp5l/Tyms/Fxn/Abcd1/Uqcc3/Rhoa/Ak4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Msh2/Cbfa2t3/Cyc1/Gpi1/Aldoa/Ndufs8/Nudt9/Enpp1/Gapdh/Zbtb20/Pfkm/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",90
"BP","GO:0006163","purine nucleotide metabolic process","123/3241","447/23210",2.85237058673231e-14,1.26910117033968e-11,7.36683681610939e-12,"Atp1b1/App/Dlat/Atp6v1a/Sucla2/Cycs/Uqcrb/Ola1/Paics/Ppargc1a/Acot9/Papss1/Hif1a/Dnajc15/Hprt/Atp5g3/Dnm1l/Ran/Ndufv2/Acat1/Ppif/Cox5a/Sdhd/Far1/Samhd1/Pank3/Mpc1/Tdo2/Hmgcs1/Mtch2/Bdnf/Slc25a33/Atp5h/Oga/Foxk2/Gphn/Nudt4/Map2k1/Atp5pb/Cox7c/Pgk1/Acsl1/Cox5b/Pfkfb2/Nt5c2/Sdhc/Prps2/Aprt/Prps1l3/Enpp3/Nudt11/Nudt10/Gart/Bad/Atp5k/Efl1/Bpgm/Adcy3/Stat3/Ak1/Ins2/Sphk2/Acsl5/Pdk1/Pde2a/Acsm2/Nme7/Mbip/Atp5l/Fxn/Oasl2/Abcd1/Uqcc3/Rhoa/Ak4/Adcy4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Acot6/Oas1a/Hmgcl/Cbfa2t3/Cyc1/Gpi1/Sult1b1/Aldoa/Ndufs8/Nudt9/Enpp1/Gapdh/Zbtb20/Pfkm/Prpsap1/Acot7/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Gmpr/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Atp2b2/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",123
"BP","GO:0045927","positive regulation of growth","94/3241","308/23210",4.23528969537554e-14,1.75877463416628e-11,1.02092772656947e-11,"Taf9/Eif4g2/Sgip1/Bmpr1a/Eif2b2/Hnrnpk/Rtn4/Map1b/Slc25a4/Ghr/Adam10/Nrp1/Ncoa3/Golga4/Pafah1b1/Bdnf/Slc25a33/Mtpn/Mkks/Nipbl/Itsn2/Sdcbp/Pak1/Celf1/Fgfr2/Tgfbr3/Supv3l1/Serp1/Adam17/Atp8a2/Rufy3/Ikzf1/Brat1/Il9/Exosc2/Slc44a4/Mapt/Ncam1/Tshr/Pls1/Ahr/Mapk1/Il9r/Csf1/Krt17/Hdgfl2/Hmga2/Creb1/Hopx/Ccn4/Rbpj/Edn1/Bcl11a/Cpne6/Exosc4/Crabp2/Fxn/Sphk1/Rhoa/Sox15/Mmp14/Ntn1/Sh3glb1/Ybx3/Rag2/Tfcp2l1/Agrn/Notch1/Nr3c1/Syt3/Tgfbr1/Tbx5/Gsk3b/Trpv2/Cxcl16/Egfr/Rnd2/Extl3/Sema4d/Lrp1/Hyal1/Cfl1/Ppib/Sema7a/Atp5g1/Hbegf/Smo/Rnf157/Anapc2/Ddx39b/Agt/C3/Apoe/Map2k5",94
"BP","GO:0010976","positive regulation of neuron projection development","105/3241","362/23210",5.72617160346529e-14,2.22927018237408e-11,1.29403943801995e-11,"Cd24a/Cntn1/Eif4g2/Rap1a/Eif2b2/Serpini1/Caprin1/Snap91/Dpysl3/Hnrnpk/Rtn4/Map1b/Tmem30a/Kat2b/Rit2/Nefl/Nrp1/Dnm1l/Golga4/Vamp7/Pafah1b1/Lif/Actr2/Ndrg4/Ranbp1/Itgb1/Cpeb3/Qk/Dmd/Bdnf/Ptprd/Fmr1/Nfe2l2/Map2k1/Itsn2/Crp/Pak1/Skil/Adam17/Atp8a2/Rufy3/Fes/Rab21/Tenm3/Hap1/Mapt/Stk24/Amigo1/Nck1/Cnr1/Adamts1/Mark2/Bmp7/Pak3/Lrp8/Fbxw8/Braf/Bcl11a/Cpne6/Plxna2/Crabp2/Fxn/Map2k2/Sphk1/Scn1b/Neu1/Ehd1/Ntn1/Sh3glb1/Psen1/Rapgef1/Iqgap1/Hspb1/Apbb1/Nr3c1/Syt3/Ltk/Camk1d/Cux1/Ntrk2/Shank3/Gsk3b/Fyn/Trpv2/Rnd2/Sema4d/Kdm1a/Lrp1/Ppp2r5b/Stk11/Mapkapk5/Dynlt1b/Grn/Cfl1/Sema7a/Mif/Atp5g1/Eef1a1/Ache/Rnf157/Anapc2/Ptprf/Pacsin1/Agt/Apoe",105
"BP","GO:0032535","regulation of cellular component size","112/3241","397/23210",6.6299540321331e-14,2.42929315683277e-11,1.41014811767041e-11,"Hsp90aa1/Rab5a/Npm1/Eif4g2/Sptbn1/Eif2b2/Pfn2/Cfl2/Rtn4/Gmfb/Map1b/Wasf1/Nefl/Fhod3/Nrp1/Slc12a5/Trim27/Prkce/Golga4/Pafah1b1/Slc12a6/Actr2/Ush1c/Bdnf/Sema3a/Mtpn/Pten/Wasl/Mkks/Rdx/Arpc5/Rasa1/Pak1/Cdk5/Tsc1/Rufy3/Lima1/Rb1cc1/Arf6/Wnt7b/Cdk5r1/Rab21/Ulk1/Cotl1/Ulk2/Cdc42ep3/Mapt/Nck1/Pls1/Ahr/Dnm2/Sema5b/Hip1r/Pak3/Creb1/Csf3/Was/Atp13a2/Edn1/Bcl11a/Slc12a7/Crabp2/Fxn/Cttn/Rapgef3/Cdk4/Pdxp/Rhoa/Slc12a4/Ntn1/Gba2/Plekhg2/Sct/Lrrc8a/Coro1a/Ap2m1/Olfm1/Tmod2/Sema4a/Ptprs/Spg20/Plek/Mgll/Gmfg/Shank3/Gsk3b/Add3/Trpv2/Rnd2/Sema4d/Kdm1a/Slc9a3r1/Mag/Lrp1/Slc12a2/Naa80/Lars/Sema4b/Cfl1/Sema7a/Atp5g1/Atp2b2/Tmsb10/Sema3b/Anapc2/Add1/Myo1c/Arpc5l/Pycard/Apoe/Gsn/Cdc42ep4",112
"BP","GO:0042176","regulation of protein catabolic process","108/3241","378/23210",7.49078675481306e-14,2.56770545820433e-11,1.49049323604057e-11,"Hsp90aa1/Taf9/Ubxn2a/Psmd14/Csnk1a1/Wac/Usp14/Ndfip1/Laptm4b/Tiparp/Fbxw7/Xbp1/Adam9/Vps35/March7/Mycbp2/Socs5/Azin1/Ccar2/Sec22b/Sh3d19/Nedd4/Nsf/Ldlr/Wwp1/Ube2g2/Pten/Sumo2/Dact1/Fmr1/Mapk8/Smad4/Cul4b/Rdx/Rchy1/Snx12/Egln1/Sdcbp/Rnf14/Gna12/Rnf144a/Oaz2/Stx5a/Zfand2a/Timp3/N4bp1/Rhbdd3/Atg4b/Erlec1/Crebrf/Ins2/Tnf/Socs4/Styx/Tlk2/Rnf41/Gpc3/Dedd/Fbxw8/Il10/Btrc/Atp13a2/Foxo1/Plekhg5/Egln2/Banp/Vps11/Trem2/Psen1/Nkd1/Pkd1/Cbfa2t3/Nrd1/Ubac2/Dab2/Hipk2/Wwp2/Oaz1/Gsk3b/Fyn/Csnk2a2/Clu/Gsk3a/Cdk5rap3/Anxa2/Gba/Egfr/Smarcc1/Os9/Dnajb2/Lrp1/Park7/Nupr1/Alad/Tmem259/Gpx1/Gfap/Dda1/Ccdc22/Ctsa/Cst3/Phb/Nop53/Timp4/Rhbdf1/Timp2/Apoe/Pttg1ip",108
"BP","GO:0009150","purine ribonucleotide metabolic process","117/3241","423/23210",8.24260629383394e-14,2.56770545820433e-11,1.49049323604057e-11,"Atp1b1/App/Dlat/Atp6v1a/Sucla2/Cycs/Uqcrb/Ola1/Paics/Ppargc1a/Acot9/Papss1/Hif1a/Dnajc15/Hprt/Atp5g3/Dnm1l/Ran/Ndufv2/Acat1/Ppif/Cox5a/Sdhd/Far1/Pank3/Mpc1/Tdo2/Hmgcs1/Mtch2/Bdnf/Slc25a33/Atp5h/Foxk2/Gphn/Nudt4/Map2k1/Atp5pb/Cox7c/Pgk1/Acsl1/Cox5b/Pfkfb2/Nt5c2/Sdhc/Prps2/Aprt/Enpp3/Nudt11/Nudt10/Gart/Bad/Atp5k/Efl1/Bpgm/Adcy3/Stat3/Ak1/Ins2/Sphk2/Acsl5/Pdk1/Pde2a/Acsm2/Nme7/Mbip/Atp5l/Fxn/Abcd1/Uqcc3/Rhoa/Ak4/Adcy4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Acot6/Hmgcl/Cbfa2t3/Cyc1/Gpi1/Sult1b1/Aldoa/Ndufs8/Nudt9/Enpp1/Gapdh/Zbtb20/Pfkm/Acot7/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Gmpr/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Atp2b2/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",117
"BP","GO:0009259","ribonucleotide metabolic process","119/3241","433/23210",8.24435851085032e-14,2.56770545820433e-11,1.49049323604057e-11,"Atp1b1/App/Dlat/Atp6v1a/Sucla2/Cycs/Uqcrb/Ola1/Paics/Ppargc1a/Acot9/Papss1/Hif1a/Dnajc15/Hprt/Atp5g3/Dnm1l/Ran/Ndufv2/Acat1/Ppif/Cox5a/Sdhd/Far1/Pank3/Mpc1/Tdo2/Hmgcs1/Mtch2/Bdnf/Slc25a33/Atp5h/Foxk2/Gphn/Nudt4/Map2k1/Atp5pb/Cox7c/Pgk1/Acsl1/Cox5b/Pfkfb2/Nt5c2/Sdhc/Prps2/Aprt/Enpp3/Nudt11/Nudt10/Gart/Bad/Atp5k/Efl1/Bpgm/Adcy3/Stat3/Ak1/Ins2/Sphk2/Acsl5/Pdk1/Pde2a/Acsm2/Nme7/Mbip/Uck2/Atp5l/Fxn/Dhodh/Abcd1/Uqcc3/Rhoa/Ak4/Adcy4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Acot6/Hmgcl/Cbfa2t3/Cyc1/Gpi1/Sult1b1/Aldoa/Ndufs8/Nudt9/Enpp1/Gapdh/Zbtb20/Pfkm/Acot7/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Gmpr/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Atp2b2/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",119
"BP","GO:0009141","nucleoside triphosphate metabolic process","91/3241","298/23210",1.03618544507543e-13,3.07352339874992e-11,1.78410877385167e-11,"Atp1b1/App/Atp6v1a/Cycs/Uqcrb/Ola1/Ppargc1a/Hif1a/Dnajc15/Atp5g3/Dnm1l/Ran/Ndufv2/Ppif/Cox5a/Sdhd/Samhd1/Mtch2/Bdnf/Slc25a33/Atp5h/Oga/Foxk2/Gphn/Map2k1/Atp5pb/Cox7c/Pgk1/Cmpk2/Smpdl3a/Cox5b/Pfkfb2/Sdhc/Rrm2b/Enpp3/Bad/Atp5k/Efl1/Bpgm/Stat3/Ak1/Ins2/Sphk2/Pde2a/Nme7/Mbip/Atp5l/Fxn/Abcd1/Uqcc3/Rhoa/Ak4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Dtymk/Cbfa2t3/Cyc1/Gpi1/Aldoa/Ndufs8/Enpp1/Gapdh/Zbtb20/Pfkm/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",91
"BP","GO:0009144","purine nucleoside triphosphate metabolic process","87/3241","281/23210",1.51458164104876e-13,4.19832863455338e-11,2.43703202502571e-11,"Atp1b1/App/Atp6v1a/Cycs/Uqcrb/Ola1/Ppargc1a/Hif1a/Dnajc15/Atp5g3/Dnm1l/Ran/Ndufv2/Ppif/Cox5a/Sdhd/Samhd1/Mtch2/Bdnf/Slc25a33/Atp5h/Oga/Foxk2/Gphn/Map2k1/Atp5pb/Cox7c/Pgk1/Cox5b/Pfkfb2/Sdhc/Enpp3/Bad/Atp5k/Efl1/Bpgm/Stat3/Ak1/Ins2/Sphk2/Pde2a/Nme7/Mbip/Atp5l/Fxn/Abcd1/Uqcc3/Rhoa/Ak4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Cbfa2t3/Cyc1/Gpi1/Aldoa/Ndufs8/Enpp1/Gapdh/Zbtb20/Pfkm/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",87
"BP","GO:0010769","regulation of cell morphogenesis involved in differentiation","100/3241","343/23210",1.60310963549545e-13,4.19832863455338e-11,2.43703202502571e-11,"Eif4g2/Eif2b2/Caprin1/Snap91/Rtn4/Ppp3ca/Map1b/Nefl/Adam10/Nrp1/Mycbp2/Rap2a/Dab1/Dnm1l/Golga4/Lims1/Nedd4/Vamp7/Pafah1b1/Actr2/Ywhah/Bdnf/Sema3a/Pten/Ptprd/Fmr1/Map2k1/Triobp/Pak1/Cdk5/Skil/Lrp4/Sdc2/Mpl/Rufy3/Cdk5r1/Rab21/Ulk1/Ulk2/Mapt/Amigo1/Dnm2/Meltf/Sema5b/Mark2/Pak3/Lrp8/Fbxw8/Braf/Bcl11a/Plxna2/Crabp2/Fxn/Cttn/Map2k2/Dnm3/Itgb1bp1/Efnb3/Ntn1/Sh3glb1/Olfm1/Sema4a/Psen1/Agrn/Ngef/Ptprs/Grin1/Spg20/Lims2/Mgll/Cux1/Enpp2/Dab2/Ntrk2/Shank3/Gsk3b/Trpv2/Rnd2/Sema4d/Mag/Nsmf/Lrp1/Calr/Stk11/Bcar1/Coro1c/Pdpn/Dtnbp1/Sema4b/Cfl1/Pdlim5/Sema7a/Atp5g1/Pqbp1/Sema3b/Ache/Anapc2/Ptprf/Apoe/Vim",100
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","85/3241","272/23210",1.61759330918737e-13,4.19832863455338e-11,2.43703202502571e-11,"Atp1b1/App/Atp6v1a/Cycs/Uqcrb/Ola1/Ppargc1a/Hif1a/Dnajc15/Atp5g3/Dnm1l/Ran/Ndufv2/Ppif/Cox5a/Sdhd/Mtch2/Bdnf/Slc25a33/Atp5h/Foxk2/Gphn/Map2k1/Atp5pb/Cox7c/Pgk1/Cox5b/Pfkfb2/Sdhc/Enpp3/Bad/Atp5k/Efl1/Bpgm/Stat3/Ak1/Ins2/Sphk2/Pde2a/Nme7/Mbip/Atp5l/Fxn/Abcd1/Uqcc3/Rhoa/Ak4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Cbfa2t3/Cyc1/Gpi1/Aldoa/Ndufs8/Enpp1/Gapdh/Zbtb20/Pfkm/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",85
"BP","GO:0022613","ribonucleoprotein complex biogenesis","119/3241","439/23210",2.32979941795646e-13,5.63166698568691e-11,3.26905156624524e-11,"Hsp90aa1/Taf9/Npm1/Strap/Gtpbp4/G3bp2/Riok2/Mbnl1/Riok3/Cnot7/Snu13/Mcts1/Eif5/Mrps2/Ran/Usp36/Znhit3/Tfb1m/Pten/Dcaf13/Eif4b/Wdr75/Nmd3/Cul4b/Srsf6/Utp11/Rps21/Exosc8/Rbmxl1/Celf1/Rps27l/Tsc1/Ptbp2/Eri1/Rsl1d1/Snrpe/Scaf11/Zfp622/Fbl/Mphosph10/Ddx18/Prpf31/Efl1/Pwp2/Utp6/Rps24/Exosc2/Rpp30/Ramac/Utp18/Celf2/Cnot6/Ddx10/Dis3/Npm3/Ddx6/Cpsf7/Pwp1/Trmt112/Fastkd2/Riok1/Eif2s3x/Rpl12/Wdr74/Nvl/Sbds/Exosc4/Rps17/Rps15/Rpl10/Exosc10/Sfswap/Rpl38/Rpl14/Eif6/Exosc1/Mrpl10/Rpl13a/Suv39h1/Eral1/Rps19/Srpk2/Rps6/Fam207a/Rrp36/Rpl23a/Pih1d1/LTO1/Gnl2/Kri1/Rpl26/Rrp1/Rrp1b/Rps10/Bud23/Eri3/Rpl7l1/Rpl35/Rbm5/Rps2/Rps16/Snrpb/Slu7/Pqbp1/Rps28/Rps27/Ddx39b/Eif3d/Xab2/Mybbp1a/Prpf6/Rexo4/Nop53/Atxn2/Rps5/Pa2g4/Rpsa/Ddx54/Rplp0",119
"BP","GO:0072521","purine-containing compound metabolic process","129/3241","490/23210",2.35067172303515e-13,5.63166698568691e-11,3.26905156624524e-11,"Atp1b1/App/Dlat/Atp6v1a/Sucla2/Cycs/Uqcrb/Ola1/Paics/Ppargc1a/Acot9/Papss1/Hif1a/Dnajc15/Hprt/Atp5g3/Dnm1l/Ran/Ndufv2/Acat1/Ppif/Cox5a/Sdhd/Far1/Samhd1/Pank3/Ahcyl2/Mpc1/Tdo2/Hmgcs1/Mtch2/Bdnf/Slc25a33/Atp5h/Oga/Foxk2/Gphn/Nudt4/Map2k1/Atp5pb/Pcmt1/Cox7c/Pgk1/Acsl1/Cox5b/Pfkfb2/Mtap/Nt5c2/Sdhc/Prps2/Aprt/Prps1l3/Enpp3/Nudt11/Nudt10/Gart/Bad/Atp5k/Efl1/Mtrr/Bpgm/Adcy3/Stat3/Ak1/Ins2/Sphk2/Acsl5/Pdk1/Pde2a/Acsm2/Nme7/Mbip/Atp5l/Fxn/Oasl2/Abcd1/Uqcc3/Rhoa/Ak4/Adcy4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Acot6/Oas1a/Hmgcl/Cbfa2t3/Cyc1/Gpi1/Sult1b1/Aldoa/Ndufs8/Nudt9/Enpp1/Gapdh/Zbtb20/Pfkm/Prpsap1/Acot7/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Gmpr/Kdm1a/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Atp2b2/Ndufv1/Cox7a1/Aldoc/Myh7/Macrod1/Tspo",129
"BP","GO:0048638","regulation of developmental growth","111/3241","401/23210",3.38689599138058e-13,7.81369449270727e-11,4.53566773114709e-11,"App/Eif4g2/Sgip1/Bmpr1a/Eif2b2/Bcl2l11/Hnrnpk/Rtn4/Map1b/Slc25a4/Ghr/Nrp1/Tomm70a/Golga4/Pafah1b1/Bdnf/Sema3a/Pten/Mkks/Nipbl/Itsn2/Gjd4/Pak1/Col14a1/Celf1/Cdk5/Fgfr2/Tgfbr3/Serp1/Atp8a2/Rufy3/Ptch1/Ikzf1/Cdk5r1/Rab21/Ar/Ulk1/Stat3/Ulk2/Mapt/Ncam1/Tshr/Pls1/Ahr/Dnm2/Mapk1/Csf1/Sema5b/Daxx/Foxp1/Hmga2/Creb1/Hopx/Ccn4/Rbpj/Edn1/Bcl11a/Cpne6/Stk3/Crabp2/Fxn/Cttn/Por/Mapk11/Cdk4/Sox15/G6pdx/Ntn1/Sh3glb1/Ybx3/Olfm1/Sema4a/Rag2/Suv39h1/Nkd1/Agrn/Ptprs/Meis1/Notch1/Spg20/Nr3c1/Syt3/Tgfbr1/Mgll/Tbx5/Gsk3b/Carm1/Gsk3a/Trpv2/Rnd2/Rbp4/Sema4d/Mag/Zmpste24/Lrp1/Sema4b/Cfl1/Ppib/Sema7a/Atp5g1/Smo/Sema3b/Rnf157/Anapc2/Htra2/Ddx39b/Cdkn1a/Agt/C3/Atxn2/Apoe",111
"BP","GO:0009199","ribonucleoside triphosphate metabolic process","85/3241","276/23210",3.98426724127707e-13,8.61155544073215e-11,4.99880743532626e-11,"Atp1b1/App/Atp6v1a/Cycs/Uqcrb/Ola1/Ppargc1a/Hif1a/Dnajc15/Atp5g3/Dnm1l/Ran/Ndufv2/Ppif/Cox5a/Sdhd/Mtch2/Bdnf/Slc25a33/Atp5h/Foxk2/Gphn/Map2k1/Atp5pb/Cox7c/Pgk1/Cox5b/Pfkfb2/Sdhc/Enpp3/Bad/Atp5k/Efl1/Bpgm/Stat3/Ak1/Ins2/Sphk2/Pde2a/Nme7/Mbip/Atp5l/Fxn/Abcd1/Uqcc3/Rhoa/Ak4/Shmt2/Trem2/Eif6/Ldha/Psen1/Impdh2/Gtpbp1/Msh2/Cbfa2t3/Cyc1/Gpi1/Aldoa/Ndufs8/Enpp1/Gapdh/Zbtb20/Pfkm/Uqcrc1/Eno1b/Cox6a1/Ak3/Fam20c/Pnp/Park7/Nupr1/Atp5d/Atp1a2/Atp5e/Atp5g2/Pkm/Mif/Atp5g1/Adpgk/Ndufv1/Cox7a1/Aldoc/Myh7/Tspo",85
"BP","GO:0009896","positive regulation of catabolic process","115/3241","422/23210",4.00923274652805e-13,8.61155544073215e-11,4.99880743532626e-11,"Hnrnpr/Tnrc6a/App/Hsp90aa1/Csnk1a1/Wac/Bcl2l11/Ndfip1/Tomm7/Hif1a/Cnot7/Tiparp/Fbxw7/Xbp1/Adam9/Vps35/Tbk1/Zfp36l1/Socs5/Prkce/Sec22b/Sh3d19/Cpt1a/Ikbkg/Nedd4/Tob1/Nsf/Hmgb1/Vsir/Cpeb3/Qk/Ldlr/Wwp1/Pten/Sumo2/Dact1/Sesn1/Fmr1/Mapk8/Cul4b/Map2k1/Rdx/Rchy1/Rnf14/Mfn2/Polr2g/Supv3l1/Rnf144a/Tsc1/Pafah1b2/Idua/Mid2/Oaz2/Stx5a/Apoh/Zfand2a/Gigyf2/Rhbdd3/Foxo3/Ulk1/Atg4b/Crebrf/Ins2/Tnf/Acsl5/Socs4/Rnf41/Scoc/Gpc3/Zfp36/Fbxw8/Abhd5/Sesn2/Abcd1/Tmem173/Foxo1/Egln2/Vps11/Htt/Trem2/Sct/Sh3glb1/Psen1/Nkd1/Gtpbp1/Cbfa2t3/Nrd1/Dab2/Wwp2/Oaz1/Gsk3b/Zbtb20/Clu/Gsk3a/Gba/Endog/Dnajb2/Ddit3/Irs2/Lrp1/Nupr1/Stk11/Supt5/Hspb8/Ptpn1/Tmem259/Mif/Mtdh/Dda1/Tpcn1/Ccdc22/Atg16l1/Nop53/Apoe/Pttg1ip",115
